number;id;comments;title;createdAt;closedAt
1427;MDU6SXNzdWU2NTY0MzM1Nw==;{'totalCount': 16};free-science-books;2015-04-01T09:28:11Z;2015-09-06T12:30:27Z
1479;MDU6SXNzdWU3NzQ5NTQ5Mw==;{'totalCount': 1};page not found in free-programming-books-zh.md;2015-05-18T04:38:02Z;2015-09-02T04:32:28Z
1480;MDU6SXNzdWU3ODM3Mzc4Ng==;{'totalCount': 2};Date of book?;2015-05-20T05:08:14Z;2015-09-02T22:24:06Z
1487;MDU6SXNzdWU4MzkxMDQyNw==;{'totalCount': 0};Symfony2 实例教程 链接失效;2015-06-02T08:26:45Z;2015-06-02T09:16:51Z
1503;MDU6SXNzdWU4ODI5MzM1Nw==;{'totalCount': 2};Link broken: Programming Pearls;2015-06-15T02:29:08Z;2015-08-29T04:26:31Z
1518;MDU6SXNzdWU5MTgzNjQ5NA==;{'totalCount': 0};Lua Interactive Crash Course;2015-06-29T15:25:35Z;2015-08-31T00:09:25Z
1519;MDU6SXNzdWU5MTgzNzMyMA==;{'totalCount': 0};Lua Programming Wikibook;2015-06-29T15:29:38Z;2015-08-31T00:09:25Z
1520;MDU6SXNzdWU5MTkxOTE2Mg==;{'totalCount': 0};Python tutorial;2015-06-29T21:54:20Z;2015-07-15T12:08:33Z
1530;MDU6SXNzdWU5Mjk3MjQ4Mg==;{'totalCount': 0};"Networking book ""Understanding IP Addressing: Everything you ever wanted to know"" link is broken";2015-07-04T05:16:50Z;2015-07-04T12:39:35Z
1537;MDU6SXNzdWU5NDQ0NjU4OA==;{'totalCount': 1};"""Operating Systems - Prof. Subhashis Banerjee, IIT Delhi"" is a course page";2015-07-11T06:56:44Z;2015-11-17T15:49:45Z
1541;MDU6SXNzdWU5NDg5NDg2NQ==;{'totalCount': 2};C# Succinctly Book;2015-07-14T08:33:57Z;2015-11-17T15:47:09Z
1542;MDU6SXNzdWU5NDg5NTM4OA==;{'totalCount': 3};Lua Tutorial;2015-07-14T08:37:22Z;2015-08-31T00:09:25Z
1543;MDU6SXNzdWU5NDg5NjYxMw==;{'totalCount': 0};Go Tutorial;2015-07-14T08:43:32Z;2015-07-15T11:44:23Z
1546;MDU6SXNzdWU5NTE3NDkyOA==;{'totalCount': 1};Add more free books javascript;2015-07-15T12:02:05Z;2015-07-15T12:11:10Z
1568;MDU6SXNzdWUxMDAyODg4NTc=;{'totalCount': 5};@php: PHP Objects, Patterns, and Practice;2015-08-11T11:07:37Z;2015-09-02T22:23:38Z
1586;MDU6SXNzdWUxMDM5MDY1Mzg=;{'totalCount': 18};HELP_WANTED: update broken URLs;2015-08-30T07:54:59Z;2015-11-17T15:47:44Z
1599;MDU6SXNzdWUxMDU3NTY4OTU=;{'totalCount': 2};Flattr;2015-09-10T08:16:53Z;2015-09-10T08:28:31Z
1600;MDU6SXNzdWUxMDU4Mjk0MjQ=;{'totalCount': 2};Transfer ownership to org EbookFoundation?;2015-09-10T15:05:44Z;2015-09-10T17:21:01Z
1623;MDU6SXNzdWUxMDk0Mzg5Mzk=;{'totalCount': 0};Broken links in Git category;2015-10-02T06:51:54Z;2015-11-17T15:50:31Z
1628;MDU6SXNzdWUxMDk2NjIwNTQ=;{'totalCount': 2};Broken Link for Java book;2015-10-04T04:10:24Z;2015-10-27T04:39:09Z
1657;MDU6SXNzdWUxMTMwNDM0Njc=;{'totalCount': 0};居然没有 C#;2015-10-23T15:31:34Z;2015-10-23T16:04:35Z
1672;MDU6SXNzdWUxMTM4MTIzMjY=;{'totalCount': 0};Ascending order is not correct in interactive tutorials;2015-10-28T12:42:52Z;2015-10-28T13:00:22Z
1676;MDU6SXNzdWUxMTM4ODMxNTY=;{'totalCount': 7};"Clarification of ""Graphic Pack"" requirements in TODO";2015-10-28T17:56:25Z;2015-11-17T15:50:52Z
1683;MDU6SXNzdWUxMTQ1OTQ2Mjg=;{'totalCount': 4};Take care of all personal links (dropbox, google drive, etc);2015-11-02T13:35:50Z;2016-10-02T10:48:26Z
1686;MDU6SXNzdWUxMTUyMzU0ODQ=;{'totalCount': 0};Is there already available for React and Redux js?;2015-11-05T08:48:51Z;2015-11-05T10:27:27Z
1734;MDU6SXNzdWUxMjA2MzU0NzI=;{'totalCount': 1};Invalid header in the free-programming-books-ru.md;2015-12-06T13:44:06Z;2015-12-20T14:31:04Z
1742;MDU6SXNzdWUxMjE5MzIzMTM=;{'totalCount': 2};404 errors;2015-12-13T17:36:53Z;2016-01-15T20:07:06Z
1768;MDU6SXNzdWUxMjQ0MzM3MzY=;{'totalCount': 5};Page Not Found errors;2015-12-31T05:19:08Z;2016-10-02T10:48:57Z
1769;MDU6SXNzdWUxMjQ0OTY0MzU=;{'totalCount': 27};Crack down on copyright infringement PDFs;2015-12-31T19:11:21Z;2017-05-16T19:41:01Z
1772;MDU6SXNzdWUxMjQ2ODg0MDA=;{'totalCount': 0};编程入门指南's  link failure;2016-01-04T02:52:21Z;2016-01-04T03:35:14Z
1773;MDU6SXNzdWUxMjQ3Nzk3MjY=;{'totalCount': 2};Add Advent of Code to problem sets doc;2016-01-04T15:34:19Z;2016-02-13T22:12:20Z
1774;MDU6SXNzdWUxMjQ4NjE4OTk=;{'totalCount': 3};LISP and Common Lisp;2016-01-04T23:22:52Z;2016-01-07T02:28:51Z
1783;MDU6SXNzdWUxMjU3NDMyOTA=;{'totalCount': 14};To add Japanese Interactive Programming Resources;2016-01-09T07:14:34Z;2018-01-29T01:56:03Z
1794;MDU6SXNzdWUxMjY4NTE5NjM=;{'totalCount': 1};Cartoon Tester;2016-01-15T11:02:57Z;2016-01-15T11:03:55Z
1797;MDU6SXNzdWUxMjcxNTM5NTM=;{'totalCount': 6};Links direct to 404 pages in Android Section;2016-01-18T04:57:52Z;2016-03-31T06:33:25Z
1802;MDU6SXNzdWUxMjc3NjA4MjM=;{'totalCount': 8};Dead links;2016-01-20T19:08:05Z;2016-07-09T18:27:22Z
1845;MDU6SXNzdWUxMzM5NTA4ODc=;{'totalCount': 1};Page not found;2016-02-16T11:07:37Z;2016-03-25T16:05:27Z
1849;MDU6SXNzdWUxMzQ2NzcxMjQ=;{'totalCount': 15};Use a bot that monitors broken links;2016-02-18T19:45:55Z;2017-10-02T14:48:31Z
1854;MDU6SXNzdWUxMzY3NjIxMTE=;{'totalCount': 0};[Course] java tutorial with questions after each step in a lesson;2016-02-26T17:36:02Z;2016-03-25T16:04:30Z
1860;MDU6SXNzdWUxMzg4NjExNTI=;{'totalCount': 2};These are not free;2016-03-07T01:35:39Z;2016-03-09T10:18:04Z
1870;MDU6SXNzdWUxMzk1MzM1NTQ=;{'totalCount': 1};Link to R done #R. It should be #r because that does not work in free-programming-books-es.md;2016-03-09T10:13:46Z;2016-03-09T10:16:08Z
1871;MDU6SXNzdWUxMzk1MzQ0NTM=;{'totalCount': 0};sorry @vhf the problem is in the free-programming-books-es.md;2016-03-09T10:18:35Z;2016-03-09T10:21:48Z
1879;MDU6SXNzdWUxNDA4NDAyMTM=;{'totalCount': 1};JavaScript and Node FUNdamentals link broken and not free anymore;2016-03-15T01:06:03Z;2016-03-25T16:04:19Z
1882;MDU6SXNzdWUxNDE5NDk4OTc=;{'totalCount': 3};Some free database books from database experts;2016-03-18T18:54:32Z;2016-03-25T16:01:38Z
1892;MDU6SXNzdWUxNDQwMzM1MTU=;{'totalCount': 0};url_checker;2016-03-28T17:32:44Z;2016-04-10T10:49:58Z
1918;MDU6SXNzdWUxNDc2NjA3NDU=;{'totalCount': 3};Grouping multiple versions of a same file under a common folder;2016-04-12T07:34:39Z;2016-04-18T07:17:10Z
1926;MDU6SXNzdWUxNTA0NjYwMjE=;{'totalCount': 15};Year of publishing;2016-04-22T20:37:18Z;2017-06-16T14:03:56Z
1928;MDU6SXNzdWUxNTEwODI4ODE=;{'totalCount': 7};Translate books from this repository;2016-04-26T09:12:38Z;2016-10-03T02:44:29Z
1930;MDU6SXNzdWUxNTIyMDEwODM=;{'totalCount': 3};Changing one link pointing to a commercial resource;2016-05-01T14:11:06Z;2016-07-03T22:21:38Z
1948;MDU6SXNzdWUxNTg5NDUyMDQ=;{'totalCount': 6};Adding book to Mathematics;2016-06-07T14:58:55Z;2016-07-04T21:44:12Z
1964;MDU6SXNzdWUxNjMzNzc1Nzk=;{'totalCount': 3};Question about free-programming-interactive-tutorials-pt_BR.md;2016-07-01T11:35:21Z;2016-07-02T15:57:57Z
1970;MDU6SXNzdWUxNjM2MDk2MTc=;{'totalCount': 4};book Rust have a invalid URL;2016-07-04T06:15:32Z;2016-07-09T18:27:51Z
1972;MDU6SXNzdWUxNjM4NDEyNjA=;{'totalCount': 5};Not in accordance with the CC license;2016-07-05T12:41:47Z;2016-07-05T17:26:20Z
1981;MDU6SXNzdWUxNjM5MTk1MzA=;{'totalCount': 5};Persistent and/or decentralized distribution of redistributable books;2016-07-05T18:49:28Z;2017-10-24T14:39:31Z
1998;MDU6SXNzdWUxNjQ2NzU5MTY=;{'totalCount': 5};Add place for blogs ;2016-07-09T17:06:00Z;2016-10-02T10:45:45Z
1999;MDU6SXNzdWUxNjQ2Nzk4NTU=;{'totalCount': 1};Why there is no books for Pascal and Object Pascal (Delphi/CodeGear)?;2016-07-09T18:41:57Z;2016-07-09T18:44:02Z
2011;MDU6SXNzdWUxNjY4MTcxMjk=;{'totalCount': 3};Python Scripting for Computational Science - Not found;2016-07-21T13:18:08Z;2016-10-02T10:48:10Z
2033;MDU6SXNzdWUxNjk3OTA3MTE=;{'totalCount': 2};url_checker;2016-08-07T10:45:32Z;2017-02-18T15:08:13Z
2045;MDU6SXNzdWUxNzE3MTE4NDQ=;{'totalCount': 0};Vim section has improper links;2016-08-17T17:14:31Z;2016-08-18T21:40:00Z
2047;MDU6SXNzdWUxNzE4MDA5Mjg=;{'totalCount': 0};资料;2016-08-18T01:54:27Z;2016-10-02T10:45:06Z
2053;MDU6SXNzdWUxNzMyNDgwOTg=;{'totalCount': 3};Learn C The Hard Way is not free;2016-08-25T16:19:39Z;2016-10-02T10:12:43Z
2057;MDU6SXNzdWUxNzM3ODcwOTM=;{'totalCount': 0};Google's HTML/CSS Style Guide;2016-08-29T14:26:03Z;2016-10-02T10:25:27Z
2058;MDU6SXNzdWUxNzQwMDU4ODE=;{'totalCount': 1};A Mathematical Theory of Communication is not free;2016-08-30T12:28:17Z;2016-09-12T07:58:12Z
2070;MDU6SXNzdWUxNzYwNjY2MjY=;{'totalCount': 0};Clean Code: A Handbook of Agile Software Craftmanship;2016-09-09T17:41:50Z;2016-10-02T10:44:55Z
2071;MDU6SXNzdWUxNzYwNjc3Nzk=;{'totalCount': 0};Head First Design Patterns;2016-09-09T17:47:20Z;2016-10-02T10:44:29Z
2072;MDU6SXNzdWUxNzYwNjc5MDE=;{'totalCount': 1};The Pragmatic Programmer;2016-09-09T17:47:59Z;2016-09-22T19:44:43Z
2073;MDU6SXNzdWUxNzYwOTkzNzQ=;{'totalCount': 0};Programmer's Motivation for Beginners is a broken link;2016-09-09T20:16:11Z;2016-10-02T10:44:04Z
2075;MDU6SXNzdWUxNzY3NzA0NDA=;{'totalCount': 0};url_checker;2016-09-13T22:48:29Z;2017-02-18T15:08:13Z
2086;MDU6SXNzdWUxODAyMzMwOTc=;{'totalCount': 1};Learn C the hard way is no longer free;2016-09-30T06:53:18Z;2016-10-02T10:13:02Z
2091;MDU6SXNzdWUxODA1MDk1MDQ=;{'totalCount': 0};Broken links ;2016-10-02T12:15:23Z;2016-12-27T12:03:09Z
2113;MDU6SXNzdWUxODMzNDY0MDg=;{'totalCount': 2};Add free books from oreilly;2016-10-17T07:43:38Z;2017-05-19T15:25:00Z
2151;MDU6SXNzdWUxODcyNTc4MDg=;{'totalCount': 3};New Verilog Book(?);2016-11-04T05:38:13Z;2017-10-16T14:10:20Z
2190;MDU6SXNzdWUxOTQ2NDcxODE=;{'totalCount': 9};Mir Books available for free (Please check if availability is OK);2016-12-09T17:05:02Z;2018-01-29T01:57:14Z
2192;MDU6SXNzdWUxOTUxMDU2OTg=;{'totalCount': 1};Broken link;2016-12-12T22:34:23Z;2017-01-21T18:47:40Z
2195;MDU6SXNzdWUxOTU4ODE4OTc=;{'totalCount': 1};OpenGL - The Red Book link broken;2016-12-15T18:38:53Z;2017-01-21T18:47:43Z
2199;MDU6SXNzdWUxOTc0NDMxODk=;{'totalCount': 2};[Doubt] I want to add a book;2016-12-24T02:00:04Z;2017-01-13T22:00:32Z
2214;MDU6SXNzdWUxOTg2Mzc3MjQ=;{'totalCount': 1};Why do Travis fail to check;2017-01-04T06:23:36Z;2017-01-13T22:00:19Z
2231;MDU6SXNzdWUyMDA0ODI0NzM=;{'totalCount': 2};What to do to see my changes ?;2017-01-12T21:19:19Z;2017-01-13T22:00:06Z
2232;MDU6SXNzdWUyMDA1ODQ0Nzg=;{'totalCount': 1};url_checker;2017-01-13T09:32:50Z;2017-02-18T15:08:13Z
2233;MDU6SXNzdWUyMDA3OTc1MTE=;{'totalCount': 1};http://staff.ppu.edu/dkhalid/O'ReillyC++Cookbook.pdf;2017-01-14T11:19:16Z;2017-01-21T18:47:36Z
2234;MDU6SXNzdWUyMDA4NjYxMzI=;{'totalCount': 1};Broken links;2017-01-15T12:31:55Z;2017-01-15T21:23:05Z
2260;MDU6SXNzdWUyMDU0Mjc0Njk=;{'totalCount': 0};[Book request];2017-02-05T14:10:07Z;2017-02-18T15:07:34Z
2270;MDU6SXNzdWUyMDc3NzIwMTY=;{'totalCount': 2};Broken links;2017-02-15T11:01:20Z;2017-02-18T15:08:13Z
2272;MDU6SXNzdWUyMDgzMzI5NzQ=;{'totalCount': 1};Just wanted to say thank you! ;2017-02-17T04:30:36Z;2017-03-18T19:42:15Z
2277;MDU6SXNzdWUyMDg5ODQyMTA=;{'totalCount': 3};PHP is not in the list ;2017-02-20T21:19:55Z;2017-02-22T08:33:41Z
2281;MDU6SXNzdWUyMDk0NjI2Mzk=;{'totalCount': 1};Add React Native section;2017-02-22T14:02:54Z;2017-02-24T18:11:35Z
2295;MDU6SXNzdWUyMTQxMTY1MDc=;{'totalCount': 3};learn sql the hard way is not free;2017-03-14T15:48:49Z;2017-03-25T13:50:14Z
2305;MDU6SXNzdWUyMTUyOTY0ODA=;{'totalCount': 2};Broken links;2017-03-19T21:29:35Z;2017-04-02T14:52:34Z
2308;MDU6SXNzdWUyMTU2MzgyNTE=;{'totalCount': 4};Add Vue.js and React Native section;2017-03-21T06:09:07Z;2017-10-16T22:46:20Z
2312;MDU6SXNzdWUyMTY5ODIxNzI=;{'totalCount': 1};"Не работает ссылка на книгу ""Маленькая книга о MongoDB""";2017-03-25T15:39:41Z;2017-04-02T14:52:22Z
2317;MDU6SXNzdWUyMTc3OTM4OTM=;{'totalCount': 2};Algorithms & Datastructures link not working ;2017-03-29T07:57:48Z;2017-05-19T15:54:24Z
2319;MDU6SXNzdWUyMTc4MzMyMjg=;{'totalCount': 4};a d3 tutorial site has changed but that link is already old one.;2017-03-29T10:33:56Z;2017-11-24T14:59:00Z
2325;MDU6SXNzdWUyMTg3NjYxMTg=;{'totalCount': 5};(japanese)日本語のlinux関連の文書;2017-04-02T13:56:45Z;2018-01-29T01:58:07Z
2331;MDU6SXNzdWUyMjAwMjU4OTU=;{'totalCount': 1};How are we to add a new repository on github;2017-04-06T20:39:27Z;2017-04-06T20:55:10Z
2349;MDU6SXNzdWUyMjY4ODg3ODI=;{'totalCount': 6};free-programming-books will change hands!;2017-05-07T19:56:08Z;2017-06-08T20:36:35Z
2353;MDU6SXNzdWUyMjc3MjM2NzI=;{'totalCount': 4};Formatting for books with many versions;2017-05-10T15:40:30Z;2017-09-20T14:09:17Z
2354;MDU6SXNzdWUyMjg0NTgyMDE=;{'totalCount': 1};I have download parts of free-programming-books.md. And I share them with Resilio Sync which is p2p file synchronization tool. ;2017-05-13T08:24:33Z;2017-05-16T19:38:17Z
2357;MDU6SXNzdWUyMjk0NTU4NzM=;{'totalCount': 9};"criteria for ""in process"" books";2017-05-17T19:01:59Z;2017-10-02T14:40:55Z
2358;MDU6SXNzdWUyMjk3MjQ5ODQ=;{'totalCount': 1};create free-podcasts-screencasts-pl (polish) list ;2017-05-18T15:58:56Z;2018-11-06T14:26:03Z
2365;MDU6SXNzdWUyMzEwMTkxMDQ=;{'totalCount': 1};Vietnamese list of books and courses?;2017-05-24T12:13:51Z;2017-11-24T00:12:47Z
2367;MDU6SXNzdWUyMzE4NzA1MzE=;{'totalCount': 2};Broken link;2017-05-28T13:51:26Z;2017-09-25T14:43:58Z
2368;MDU6SXNzdWUyMzIwNDAxMzc=;{'totalCount': 1};Many useful resources for iOS Developer;2017-05-29T14:38:10Z;2017-09-25T15:06:42Z
2377;MDU6SXNzdWUyMzM5ODYwMDU=;{'totalCount': 2};Introdução a LISP;2017-06-06T18:40:55Z;2017-06-07T16:03:47Z
2383;MDU6SXNzdWUyMzQ2NDgwNDM=;{'totalCount': 2};Let's start adding author names where appropriate;2017-06-08T20:33:46Z;2020-01-13T20:29:37Z
2384;MDU6SXNzdWUyMzQ4NTIwMDk=;{'totalCount': 2};Add traditional Chinese transliterations of the headings in -zh list;2017-06-09T14:54:17Z;2017-10-02T14:44:53Z
2388;MDU6SXNzdWUyMzU3Njg2ODA=;{'totalCount': 2};No link for .Net, only text is there. Link available in comment;2017-06-14T05:47:30Z;2017-06-17T04:04:48Z
2392;MDU6SXNzdWUyMzYzNjIxMzM=;{'totalCount': 0};How do I get my social media icons to float with the background?;2017-06-16T02:18:11Z;2017-06-16T03:13:22Z
2470;MDU6SXNzdWUyMzc3ODYzOTE=;{'totalCount': 0};(Chinese)能添加vulkan相关的资料么;2017-06-22T09:35:02Z;2017-06-22T14:28:00Z
2473;MDU6SXNzdWUyMzg3MTMzNTA=;{'totalCount': 3};add new Ruby book;2017-06-27T01:29:38Z;2017-06-28T19:54:27Z
2479;MDU6SXNzdWUyMzk4MzU2NDc=;{'totalCount': 6};A github.io website;2017-06-30T16:59:12Z;2018-10-02T00:57:32Z
2482;MDU6SXNzdWUyMzk5NjM4NzE=;{'totalCount': 4};Book in the online course section;2017-07-01T18:04:58Z;2017-11-24T16:12:54Z
2486;MDU6SXNzdWUyNDA0NDk0Mjc=;{'totalCount': 3};Bootstrap links under HTML are poinitng to a login page;2017-07-04T15:18:50Z;2017-07-05T14:17:18Z
2494;MDU6SXNzdWUyNDE2NTA0NzQ=;{'totalCount': 1};Why does javascript-frameworks-resources.md mix resources?;2017-07-10T09:22:54Z;2018-03-26T17:13:34Z
2495;MDU6SXNzdWUyNDM5MjExMzM=;{'totalCount': 5};Apache中文文档更新;2017-07-19T04:45:11Z;2018-01-10T08:02:10Z
2499;MDU6SXNzdWUyNDc4ODc3NTY=;{'totalCount': 1};(chinese)PHP composer and laravel doc and Vue.js;2017-08-04T02:41:41Z;2017-08-10T06:35:40Z
2500;MDU6SXNzdWUyNDgxMTQ2ODU=;{'totalCount': 9};url_checker;2017-08-04T20:53:28Z;2017-09-25T14:52:39Z
2502;MDU6SXNzdWUyNDgyNjE3MTc=;{'totalCount': 1};Why are there no BASIC/QBasic/QB64 books?;2017-08-06T17:55:43Z;2017-08-07T23:55:58Z
2503;MDU6SXNzdWUyNDg0MDgwODk=;{'totalCount': 5};help requested sorting zh;2017-08-07T13:16:31Z;2018-11-23T19:13:41Z
2504;MDU6SXNzdWUyNDg0MzM2MDE=;{'totalCount': 2};Spark should be renamed to Apache Spark;2017-08-07T14:43:10Z;2018-11-06T14:26:13Z
2519;MDU6SXNzdWUyNTQ2NTQxODg=;{'totalCount': 1};powershell book - bad link;2017-09-01T14:15:53Z;2017-09-01T15:10:26Z
2523;MDU6SXNzdWUyNTQ5NDIzMTA=;{'totalCount': 1};Dead Link: Basic A beginner's guide to Gambas;2017-09-04T05:59:02Z;2017-10-16T18:29:10Z
2525;MDU6SXNzdWUyNTUxMzI4ODY=;{'totalCount': 4};JS;2017-09-05T00:35:53Z;2017-09-05T13:41:59Z
2529;MDU6SXNzdWUyNTU1MjIzMDc=;{'totalCount': 9};nutz教程的书 应该出现在这里;2017-09-06T08:32:00Z;2018-12-14T14:54:37Z
2539;MDU6SXNzdWUyNTk2NjU0NDk=;{'totalCount': 3};New Python book in pdf  (English and Dutch versions);2017-09-21T23:55:39Z;2017-11-14T15:27:55Z
2541;MDU6SXNzdWUyNjAwMjgwMjM=;{'totalCount': 2};Broken links from linkchecker. Please help us fix these!;2017-09-23T18:12:37Z;2017-10-05T14:00:22Z
2544;MDU6SXNzdWUyNjAyODE5NTk=;{'totalCount': 2};"Hijacked or ""hijacked"" domain";2017-09-25T13:44:46Z;2017-09-25T14:22:29Z
2549;MDU6SXNzdWUyNjE1MzkwNTA=;{'totalCount': 6};Implement awesome link;2017-09-29T05:58:40Z;2017-09-29T15:58:31Z
2562;MDU6SXNzdWUyNjMzMzcxNjM=;{'totalCount': 2};Clean Code Developer: More professionalism in software development;2017-10-06T05:05:39Z;2017-10-07T14:43:23Z
2590;MDU6SXNzdWUyNjU4NjQyNzE=;{'totalCount': 3};"Suggestion: Add ""Hacktoberfest"" label to issues in repo";2017-10-16T18:13:20Z;2017-11-24T00:13:17Z
2602;MDU6SXNzdWUyNjY5MDU2NjI=;{'totalCount': 1};Please help us fix broken links!;2017-10-19T16:25:28Z;2017-10-23T13:53:02Z
2608;MDU6SXNzdWUyNjc0MDMyNzc=;{'totalCount': 3};Functional C;2017-10-21T18:29:53Z;2017-10-24T13:36:28Z
2622;MDU6SXNzdWUyNjkzNDM2MDY=;{'totalCount': 3};The New C Standard - An Economic and Cultural commentary;2017-10-28T19:32:05Z;2017-11-13T14:30:08Z
2626;MDU6SXNzdWUyNjk3MjIwNjU=;{'totalCount': 1};Add Django Girls Tutorial translations to free-programming-books;2017-10-30T19:19:02Z;2017-11-12T21:02:59Z
2633;MDU6SXNzdWUyNzAzNzI5OTc=;{'totalCount': 3};Hello! Can you help me update the documents in Spanish?;2017-11-01T16:46:17Z;2017-11-04T04:07:08Z
2639;MDU6SXNzdWUyNzI5MzY2MTk=;{'totalCount': 1};Please adjust link to my Linear Algebra (help requested);2017-11-10T13:44:25Z;2017-11-12T20:57:12Z
2640;MDU6SXNzdWUyNzI5Mzc1Mjc=;{'totalCount': 1};wondering about the meanchancs of downloading a book (from @poundjd);2017-11-10T13:47:26Z;2018-03-03T23:01:28Z
2650;MDU6SXNzdWUyNzU4MzQ0NTk=;{'totalCount': 2};Broken links (help requested);2017-11-21T19:36:14Z;2017-12-28T13:55:31Z
2652;MDU6SXNzdWUyNzY1NjI1OTk=;{'totalCount': 2};Add Game Theory books;2017-11-24T09:43:00Z;2018-11-06T14:26:30Z
2660;MDU6SXNzdWUyNzgxNTI0NTU=;{'totalCount': 1};very comprehensive list for you to add stuff;2017-11-30T15:04:50Z;2018-03-05T03:07:55Z
2668;MDU6SXNzdWUyODQwNjQ0NjM=;{'totalCount': 0};I need some IDEA plugin guides;2017-12-22T03:36:48Z;2018-11-06T14:26:44Z
2672;MDU6SXNzdWUyODQ5NjkwMTQ=;{'totalCount': 12};We need a nit-fixing-bot;2017-12-28T18:43:25Z;2020-01-13T20:29:51Z
2673;MDU6SXNzdWUyODQ5NzE2MzI=;{'totalCount': 1};State of the Repo, 2018;2017-12-28T19:00:45Z;2018-12-27T17:00:01Z
2684;MDU6SXNzdWUyODYxMjkxNDI=;{'totalCount': 1};podcast-screencast file linting problem;2018-01-04T22:12:54Z;2018-03-03T23:00:11Z
2685;MDU6SXNzdWUyODc5MDUyOTk=;{'totalCount': 3};New Python Book ;2018-01-11T19:56:45Z;2018-03-05T03:06:41Z
2704;MDU6SXNzdWUyOTQyMDYxODc=;{'totalCount': 3};no bengali books found;2018-02-04T15:39:24Z;2018-02-05T15:33:47Z
2723;MDU6SXNzdWUyOTYwOTM1NTE=;{'totalCount': 5};Join to translation English to Indonesian ;2018-02-10T11:22:15Z;2018-12-27T17:00:52Z
2729;MDU6SXNzdWUyOTkxODQ3OTc=;{'totalCount': 2};Join to Translation English to Spanish;2018-02-22T00:54:33Z;2018-12-27T17:01:04Z
2756;MDU6SXNzdWUzMDI1ODcxMzU=;{'totalCount': 5};Policies;2018-03-06T07:07:28Z;2020-01-13T20:30:13Z
2785;MDU6SXNzdWUzMTEwODY5ODk=;{'totalCount': 9};"""Opt-in required"" in place of ""Just fill the fields with any values""";2018-04-04T05:07:45Z;2018-05-02T13:59:38Z
2791;MDU6SXNzdWUzMTE4MjAzNTQ=;{'totalCount': 1};Is Site Reliability Engineering appropriate for this repo?;2018-04-06T01:20:00Z;2018-04-08T19:29:19Z
2810;MDU6SXNzdWUzMTczNDM5MDg=;{'totalCount': 2};Add a qulity content;2018-04-24T18:29:19Z;2018-11-07T01:50:27Z
2814;MDU6SXNzdWUzMTk1MjczNzk=;{'totalCount': 1};Broken link at JavaScript Frameworks and Resources;2018-05-02T12:12:52Z;2018-05-02T13:58:44Z
2823;MDU6SXNzdWUzMjMzMzU4Njc=;{'totalCount': 5};68 removed dead resources - add them back if appropriate;2018-05-15T18:39:14Z;2018-10-23T12:09:42Z
2917;MDU6SXNzdWUzMzcyNTU1NTE=;{'totalCount': 1};Hacking with PHP;2018-07-01T01:35:45Z;2018-09-13T01:26:38Z
2919;MDU6SXNzdWUzMzk5NDE2MjI=;{'totalCount': 1};added pull request template;2018-07-10T17:39:00Z;2018-09-07T13:21:35Z
2921;MDU6SXNzdWUzNDA4MTAzMzg=;{'totalCount': 5};Free Kindle books?;2018-07-12T21:48:12Z;2018-11-23T19:12:03Z
2945;MDU6SXNzdWUzNTA0NjQ3NTY=;{'totalCount': 3};Link has gone :(;2018-08-14T14:53:29Z;2018-09-13T07:11:06Z
2947;MDU6SXNzdWUzNTM4NDUxNjU=;{'totalCount': 5};"""Programming in C"" is broken";2018-08-24T16:14:57Z;2018-08-29T13:52:07Z
2957;MDU6SXNzdWUzNTkyODkyNDA=;{'totalCount': 0};The link to one of the C# books is broken;2018-09-12T02:14:23Z;2018-09-13T01:25:53Z
2960;MDU6SXNzdWUzNjA0NTE0OTk=;{'totalCount': 1};OpenCL Programming Book link dead. Please Fix Link;2018-09-14T20:53:42Z;2018-10-01T19:49:08Z
2990;MDU6SXNzdWUzNjgzNjgwNTk=;{'totalCount': 5};(Java section) Object-Oriented vs. Functional Programming don't work;2018-10-09T19:47:14Z;2020-01-13T20:30:39Z
2991;MDU6SXNzdWUzNjgzOTkwNjM=;{'totalCount': 1};Welcome to the Java Workshop (2006) - Trevor Miller (lookup error);2018-10-09T21:09:22Z;2018-10-24T17:50:34Z
2992;MDU6SXNzdWUzNjg0MjMyNjE=;{'totalCount': 5}; Java: The Legend Past, Present, and Future;2018-10-09T22:27:48Z;2020-01-13T20:30:52Z
2993;MDU6SXNzdWUzNjg3OTk5NzE=;{'totalCount': 3};the black art of programming by mcilroy mark;2018-10-10T18:43:10Z;2019-10-16T13:51:04Z
2994;MDU6SXNzdWUzNjg4MDc1NTg=;{'totalCount': 1};Concepts, Techniques, and Models of Computer Programming;2018-10-10T19:02:04Z;
2995;MDU6SXNzdWUzNjg4MTU3NzM=;{'totalCount': 1}; Programming from Specifications;2018-10-10T19:23:48Z;2020-01-13T20:31:46Z
2996;MDU6SXNzdWUzNjg4MTcwNzI=;{'totalCount': 1};Computer Science I by Chris Bourke;2018-10-10T19:27:20Z;2018-11-04T14:17:42Z
2997;MDU6SXNzdWUzNjg4MTc5Njk=;{'totalCount': 3}; A New Kind of Science by Stephen Wolfram ;2018-10-10T19:30:07Z;2019-10-16T13:51:27Z
2998;MDU6SXNzdWUzNjg4MTg4NzM=;{'totalCount': 0}; Foundations of Computer Science by Lawrence C Paulson ;2018-10-10T19:32:38Z;2020-01-13T20:31:58Z
